hairstylist_transaction_id,customer_transaction_id,transaction_date,items_used,I00001,I00002,I00003,I00004,I00005,I00006,I00007,I00008,I00009,I00010,I00011,I00012,I00013,I00014,I00015,I00016,I00017,I00018,I00019,I00020,Total_Item_Cost,Total_Service_Cost,Total_Transaction_Cost
HTID918,CTID918,2026-02-02,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,3000,8750
HTID919,CTID919,2026-02-03,"I00016, I00006, I00001, I00002, I00005, I00017",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7000,13500,20500
HTID920,CTID920,2026-02-03,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,11000,19250
HTID921,CTID921,2026-02-04,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,4000,14000
HTID922,CTID922,2026-02-04,"I00016, I00006, I00001, I00005, I00017",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6250,12000,18250
HTID923,CTID923,2026-02-04,"I00014, I00011, I00013",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5000,4000,9000
HTID924,CTID924,2026-02-04,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,12000,22000
HTID925,CTID925,2026-02-04,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,3000,14000
HTID926,CTID926,2026-02-05,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,5750,16500
HTID927,CTID927,2026-02-05,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,12000,21750
HTID928,CTID928,2026-02-06,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,4000,11000
HTID929,CTID929,2026-02-06,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,4000,12250
HTID930,CTID930,2026-02-06,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,5000,14750
HTID931,CTID931,2026-02-06,"I00014, I00016, I00013, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,9250,12000,21250
HTID932,CTID932,2026-02-07,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,15000,24000
HTID933,CTID933,2026-02-07,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,9000,18000
HTID934,CTID934,2026-02-07,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,4000,10000
HTID935,CTID935,2026-02-08,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,3000,13000
HTID936,CTID936,2026-02-08,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,4000,9750
HTID937,CTID937,2026-02-08,"I00007, I00008, I00010, I00017",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6000,12000,18000
HTID938,CTID938,2026-02-09,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,1500,10500
HTID939,CTID939,2026-02-09,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,3000,14000
HTID940,CTID940,2026-02-09,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,3000,11250
HTID941,CTID941,2026-02-10,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,1500,11250
HTID942,CTID942,2026-02-10,"I00016, I00019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3500,2250,5750
HTID943,CTID943,2026-02-10,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,10250,17250
HTID944,CTID944,2026-02-11,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,3000,11250
HTID945,CTID945,2026-02-12,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,3000,9000
HTID946,CTID946,2026-02-12,"I00014, I00016, I00013, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,10250,4000,14250
HTID947,CTID947,2026-02-12,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,12000,21000
HTID948,CTID948,2026-02-13,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,5000,13250
HTID949,CTID949,2026-02-13,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,12000,17750
HTID950,CTID950,2026-02-13,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,12000,18000
HTID951,CTID951,2026-02-14,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,5000,14000
HTID952,CTID952,2026-02-14,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,9000,14750
HTID953,CTID953,2026-02-15,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,10000,19000
HTID954,CTID954,2026-02-15,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,4000,11000
HTID955,CTID955,2026-02-15,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,5250,11000
HTID956,CTID956,2026-02-15,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,15000,26000
HTID957,CTID957,2026-02-16,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,12000,22750
HTID958,CTID958,2026-02-16,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID959,CTID959,2026-02-16,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,3000,9000
HTID960,CTID960,2026-02-16,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,6500,17250
HTID961,CTID961,2026-02-16,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID962,CTID962,2026-02-17,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,4000,13000
HTID963,CTID963,2026-02-17,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,13500,19250
HTID964,CTID964,2026-02-19,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,5250,16250
HTID965,CTID965,2026-02-19,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,6500,17500
HTID966,CTID966,2026-02-19,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,15000,26000
HTID967,CTID967,2026-02-20,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,15000,22000
HTID968,CTID968,2026-02-20,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,11000,19250
HTID969,CTID969,2026-02-20,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,12000,17750
HTID970,CTID970,2026-02-20,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,10250,16000
HTID971,CTID971,2026-02-20,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,13500,23500
HTID972,CTID972,2026-02-21,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,13500,20500
HTID973,CTID973,2026-02-21,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,13250,21500
HTID974,CTID974,2026-02-22,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,25000,33250
HTID975,CTID975,2026-02-22,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID976,CTID976,2026-02-23,"I00014, I00016, I00013, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,10250,15000,25250
HTID977,CTID977,2026-02-24,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,13500,24250
HTID978,CTID978,2026-02-24,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,1000,6750
HTID979,CTID979,2026-02-24,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,8000,19000
HTID980,CTID980,2026-02-24,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,3000,12750
HTID981,CTID981,2026-02-25,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,1500,9750
HTID982,CTID982,2026-02-26,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,5000,13250
HTID983,CTID983,2026-02-27,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,12000,22000
HTID984,CTID984,2026-02-27,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,3000,12000
HTID985,CTID985,2026-02-27,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,3000,11250
HTID986,CTID986,2026-02-27,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,13250,24000
HTID987,CTID987,2026-02-28,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,18000,27750
HTID988,CTID988,2026-02-28,"I00014, I00016, I00013, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,10250,13500,23750
HTID989,CTID989,2026-03-01,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,8000,16250
HTID990,CTID990,2026-03-01,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,1500,8500
HTID991,CTID991,2026-03-01,"I00017, I00005, I00010, I00008",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5500,10500,16000
HTID992,CTID992,2026-03-01,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,13500,21750
HTID993,CTID993,2026-03-02,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,4000,9750
HTID994,CTID994,2026-03-02,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,5000,16000
HTID995,CTID995,2026-03-02,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,13500,19250
HTID996,CTID996,2026-03-03,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,13500,21750
HTID997,CTID997,2026-03-03,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,10000,20000
HTID998,CTID998,2026-03-03,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,13500,21750
HTID999,CTID999,2026-03-03,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,6250,14500
HTID1000,CTID1000,2026-03-03,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,1500,8500
